name,inserted_value,name_normalized,match_status,mapping_type,is_default_new_ward,old_ward,old_district,old_province,old_ward_code,old_district_code,old_province_code,old_full_address,new_ward,new_province,new_ward_code,new_province_code,new_full_address,match_note
Xã Thụy Hương,237,Xã Thụy Hương,MAPPED,merged,TRUE,Xã Thụy Hương,Huyện Chương Mỹ,Thành phố Hà Nội,10057,277,01,"Xã Thụy Hương, Huyện Chương Mỹ, Thành phố Hà Nội",Phường Chương Mỹ,Thành phố Hà Nội,10015,01,"Phường Chương Mỹ, Thành phố Hà Nội",
Xã Thủy Xuân Tiên,238,Xã Thủy Xuân Tiên,MAPPED,merged,TRUE,Xã Thủy Xuân Tiên,Huyện Chương Mỹ,Thành phố Hà Nội,10045,277,01,"Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Xuân Mai,Thành phố Hà Nội,10045,01,"Xã Xuân Mai, Thành phố Hà Nội",
Xã Tiên Phương,239,Xã Tiên Phương,MAPPED,merged,TRUE,Xã Tiên Phương,Huyện Chương Mỹ,Thành phố Hà Nội,10024,277,01,"Xã Tiên Phương, Huyện Chương Mỹ, Thành phố Hà Nội",Phường Chương Mỹ,Thành phố Hà Nội,10015,01,"Phường Chương Mỹ, Thành phố Hà Nội",
Xã Tốt Động,240,Xã Tốt Động,MAPPED,merged,TRUE,Xã Tốt Động,Huyện Chương Mỹ,Thành phố Hà Nội,10060,277,01,"Xã Tốt Động, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Quảng Bị,Thành phố Hà Nội,10072,01,"Xã Quảng Bị, Thành phố Hà Nội",
Xã Trần Phú,241,Xã Trần Phú,MAPPED,merged,TRUE,Xã Trần Phú,Huyện Chương Mỹ,Thành phố Hà Nội,10099,277,01,"Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Trần Phú,Thành phố Hà Nội,10081,01,"Xã Trần Phú, Thành phố Hà Nội",
Xã Trung Hòa,242,Xã Trung Hòa,MAPPED,merged,TRUE,Xã Trung Hòa,Huyện Chương Mỹ,Thành phố Hà Nội,10051,277,01,"Xã Trung Hòa, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Phú Nghĩa,Thành phố Hà Nội,10030,01,"Xã Phú Nghĩa, Thành phố Hà Nội",
Xã Trường Yên,243,Xã Trường Yên,MAPPED,merged,TRUE,Xã Trường Yên,Huyện Chương Mỹ,Thành phố Hà Nội,10039,277,01,"Xã Trường Yên, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Phú Nghĩa,Thành phố Hà Nội,10030,01,"Xã Phú Nghĩa, Thành phố Hà Nội",
Xã Văn Võ,244,Xã Văn Võ,MAPPED,merged,TRUE,Xã Văn Võ,Huyện Chương Mỹ,Thành phố Hà Nội,10102,277,01,"Xã Văn Võ, Huyện Chương Mỹ, Thành phố Hà Nội",Xã Hòa Phú,Thành phố Hà Nội,10096,01,"Xã Hòa Phú, Thành phố Hà Nội",
Thị trấn Phùng (huyện lỵ),245,Thị trấn Phùng,MAPPED,merged,TRUE,Thị trấn Phùng,Huyện Đan Phượng,Thành phố Hà Nội,09784,273,01,"Thị trấn Phùng, Huyện Đan Phượng, Thành phố Hà Nội",Xã Đan Phượng,Thành phố Hà Nội,09784,01,"Xã Đan Phượng, Thành phố Hà Nội",
Xã Đan Phượng,246,Xã Đan Phượng,MAPPED,merged,TRUE,Xã Đan Phượng,Huyện Đan Phượng,Thành phố Hà Nội,09823,273,01,"Xã Đan Phượng, Huyện Đan Phượng, Thành phố Hà Nội",Xã Đan Phượng,Thành phố Hà Nội,09784,01,"Xã Đan Phượng, Thành phố Hà Nội",
Xã Đồng Tháp,247,Xã Đồng Tháp,MAPPED,merged,TRUE,Xã Đồng Tháp,Huyện Đan Phượng,Thành phố Hà Nội,09826,273,01,"Xã Đồng Tháp, Huyện Đan Phượng, Thành phố Hà Nội",Xã Đan Phượng,Thành phố Hà Nội,09784,01,"Xã Đan Phượng, Thành phố Hà Nội",
Xã Hạ Mỗ,248,Xã Hạ Mỗ,MAPPED,merged,TRUE,Xã Hạ Mỗ,Huyện Đan Phượng,Thành phố Hà Nội,09805,273,01,"Xã Hạ Mỗ, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",
Xã Hồng Hà,249,Xã Hồng Hà,MAPPED_DIVIDED,divided,TRUE,Xã Hồng Hà,Huyện Đan Phượng,Thành phố Hà Nội,09796,273,01,"Xã Hồng Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Hồng Hà,249,Xã Hồng Hà,MAPPED_DIVIDED,divided,FALSE,Xã Hồng Hà,Huyện Đan Phượng,Thành phố Hà Nội,09796,273,01,"Xã Hồng Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Liên Minh,Thành phố Hà Nội,09787,01,"Xã Liên Minh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Hồng Hà,249,Xã Hồng Hà,MAPPED_DIVIDED,divided,FALSE,Xã Hồng Hà,Huyện Đan Phượng,Thành phố Hà Nội,09796,273,01,"Xã Hồng Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Mê Linh,Thành phố Hà Nội,09022,01,"Xã Mê Linh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Hồng Hà,249,Xã Hồng Hà,MAPPED_DIVIDED,divided,FALSE,Xã Hồng Hà,Huyện Đan Phượng,Thành phố Hà Nội,09796,273,01,"Xã Hồng Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Yên Lãng,Thành phố Hà Nội,08980,01,"Xã Yên Lãng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hà,250,Xã Liên Hà,MAPPED_DIVIDED,divided,TRUE,Xã Liên Hà,Huyện Đan Phượng,Thành phố Hà Nội,09802,273,01,"Xã Liên Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hà,250,Xã Liên Hà,MAPPED_DIVIDED,divided,FALSE,Xã Liên Hà,Huyện Đan Phượng,Thành phố Hà Nội,09802,273,01,"Xã Liên Hà, Huyện Đan Phượng, Thành phố Hà Nội",Xã Mê Linh,Thành phố Hà Nội,09022,01,"Xã Mê Linh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hồng,251,Xã Liên Hồng,MAPPED_DIVIDED,divided,TRUE,Xã Liên Hồng,Huyện Đan Phượng,Thành phố Hà Nội,09799,273,01,"Xã Liên Hồng, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hồng,251,Xã Liên Hồng,MAPPED_DIVIDED,divided,FALSE,Xã Liên Hồng,Huyện Đan Phượng,Thành phố Hà Nội,09799,273,01,"Xã Liên Hồng, Huyện Đan Phượng, Thành phố Hà Nội",Xã Mê Linh,Thành phố Hà Nội,09022,01,"Xã Mê Linh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Trung,252,Xã Liên Trung,MAPPED_DIVIDED,divided,TRUE,Xã Liên Trung,Huyện Đan Phượng,Thành phố Hà Nội,09808,273,01,"Xã Liên Trung, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Trung,252,Xã Liên Trung,MAPPED_DIVIDED,divided,FALSE,Xã Liên Trung,Huyện Đan Phượng,Thành phố Hà Nội,09808,273,01,"Xã Liên Trung, Huyện Đan Phượng, Thành phố Hà Nội",Xã Mê Linh,Thành phố Hà Nội,09022,01,"Xã Mê Linh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Phương Đình,253,Xã Phương Đình,MAPPED,renamed,TRUE,Xã Phương Đình,Huyện Đan Phượng,Thành phố Hà Nội,09811,273,01,"Xã Phương Đình, Huyện Đan Phượng, Thành phố Hà Nội",Xã Liên Minh,Thành phố Hà Nội,09787,01,"Xã Liên Minh, Thành phố Hà Nội",
Xã Song Phượng,254,Xã Song Phượng,MAPPED,merged,TRUE,Xã Song Phượng,Huyện Đan Phượng,Thành phố Hà Nội,09829,273,01,"Xã Song Phượng, Huyện Đan Phượng, Thành phố Hà Nội",Xã Đan Phượng,Thành phố Hà Nội,09784,01,"Xã Đan Phượng, Thành phố Hà Nội",
Xã Tân Hội,255,Xã Tân Hội,MAPPED,merged,TRUE,Xã Tân Hội,Huyện Đan Phượng,Thành phố Hà Nội,09817,273,01,"Xã Tân Hội, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",
Xã Tân Lập,256,Xã Tân Lập,MAPPED_DIVIDED,divided,TRUE,Xã Tân Lập,Huyện Đan Phượng,Thành phố Hà Nội,09820,273,01,"Xã Tân Lập, Huyện Đan Phượng, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Tân Lập,256,Xã Tân Lập,MAPPED_DIVIDED,divided,FALSE,Xã Tân Lập,Huyện Đan Phượng,Thành phố Hà Nội,09820,273,01,"Xã Tân Lập, Huyện Đan Phượng, Thành phố Hà Nội",Xã Ô Diên,Thành phố Hà Nội,09817,01,"Xã Ô Diên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thọ An,257,Xã Thọ An,MAPPED_DIVIDED,divided,TRUE,Xã Thọ An,Huyện Đan Phượng,Thành phố Hà Nội,09790,273,01,"Xã Thọ An, Huyện Đan Phượng, Thành phố Hà Nội",Xã Liên Minh,Thành phố Hà Nội,09787,01,"Xã Liên Minh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thọ An,257,Xã Thọ An,MAPPED_DIVIDED,divided,FALSE,Xã Thọ An,Huyện Đan Phượng,Thành phố Hà Nội,09790,273,01,"Xã Thọ An, Huyện Đan Phượng, Thành phố Hà Nội",Xã Yên Lãng,Thành phố Hà Nội,08980,01,"Xã Yên Lãng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thọ Xuân,258,Xã Thọ Xuân,MAPPED_DIVIDED,divided,TRUE,Xã Thọ Xuân,Huyện Đan Phượng,Thành phố Hà Nội,09793,273,01,"Xã Thọ Xuân, Huyện Đan Phượng, Thành phố Hà Nội",Xã Liên Minh,Thành phố Hà Nội,09787,01,"Xã Liên Minh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thọ Xuân,258,Xã Thọ Xuân,MAPPED_DIVIDED,divided,FALSE,Xã Thọ Xuân,Huyện Đan Phượng,Thành phố Hà Nội,09793,273,01,"Xã Thọ Xuân, Huyện Đan Phượng, Thành phố Hà Nội",Xã Yên Lãng,Thành phố Hà Nội,08980,01,"Xã Yên Lãng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thượng Mỗ,259,Xã Thượng Mỗ,MAPPED,merged,TRUE,Xã Thượng Mỗ,Huyện Đan Phượng,Thành phố Hà Nội,09814,273,01,"Xã Thượng Mỗ, Huyện Đan Phượng, Thành phố Hà Nội",Xã Đan Phượng,Thành phố Hà Nội,09784,01,"Xã Đan Phượng, Thành phố Hà Nội",
Xã Trung Châu,260,Xã Trung Châu,MAPPED_DIVIDED,divided,TRUE,Xã Trung Châu,Huyện Đan Phượng,Thành phố Hà Nội,09787,273,01,"Xã Trung Châu, Huyện Đan Phượng, Thành phố Hà Nội",Xã Liên Minh,Thành phố Hà Nội,09787,01,"Xã Liên Minh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Trung Châu,260,Xã Trung Châu,MAPPED_DIVIDED,divided,FALSE,Xã Trung Châu,Huyện Đan Phượng,Thành phố Hà Nội,09787,273,01,"Xã Trung Châu, Huyện Đan Phượng, Thành phố Hà Nội",Xã Yên Lãng,Thành phố Hà Nội,08980,01,"Xã Yên Lãng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Đông Anh (huyện lỵ),261,Thị trấn Đông Anh,MAPPED_DIVIDED,divided,TRUE,Thị trấn Đông Anh,Huyện Đông Anh,Thành phố Hà Nội,00454,017,01,"Thị trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Đông Anh (huyện lỵ),261,Thị trấn Đông Anh,MAPPED_DIVIDED,divided,FALSE,Thị trấn Đông Anh,Huyện Đông Anh,Thành phố Hà Nội,00454,017,01,"Thị trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Đông Anh (huyện lỵ),261,Thị trấn Đông Anh,MAPPED_DIVIDED,divided,FALSE,Thị trấn Đông Anh,Huyện Đông Anh,Thành phố Hà Nội,00454,017,01,"Thị trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Bắc Hồng,262,Xã Bắc Hồng,MAPPED,merged,TRUE,Xã Bắc Hồng,Huyện Đông Anh,Thành phố Hà Nội,00463,017,01,"Xã Bắc Hồng, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",
Xã Cổ Loa,263,Xã Cổ Loa,MAPPED,merged,TRUE,Xã Cổ Loa,Huyện Đông Anh,Thành phố Hà Nội,00505,017,01,"Xã Cổ Loa, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",
Xã Đại Mạch,264,Xã Đại Mạch,MAPPED_DIVIDED,divided,TRUE,Xã Đại Mạch,Huyện Đông Anh,Thành phố Hà Nội,00499,017,01,"Xã Đại Mạch, Huyện Đông Anh, Thành phố Hà Nội",Xã Thiên Lộc,Thành phố Hà Nội,00493,01,"Xã Thiên Lộc, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đại Mạch,264,Xã Đại Mạch,MAPPED_DIVIDED,divided,FALSE,Xã Đại Mạch,Huyện Đông Anh,Thành phố Hà Nội,00499,017,01,"Xã Đại Mạch, Huyện Đông Anh, Thành phố Hà Nội",Xã Mê Linh,Thành phố Hà Nội,09022,01,"Xã Mê Linh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đông Hội,265,Xã Đông Hội,MAPPED,merged,TRUE,Xã Đông Hội,Huyện Đông Anh,Thành phố Hà Nội,00523,017,01,"Xã Đông Hội, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",
Xã Dục Tú,266,Xã Dục Tú,MAPPED_DIVIDED,divided,TRUE,Xã Dục Tú,Huyện Đông Anh,Thành phố Hà Nội,00496,017,01,"Xã Dục Tú, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Dục Tú,266,Xã Dục Tú,MAPPED_DIVIDED,divided,FALSE,Xã Dục Tú,Huyện Đông Anh,Thành phố Hà Nội,00496,017,01,"Xã Dục Tú, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Hải Bối,267,Xã Hải Bối,MAPPED_DIVIDED,divided,TRUE,Xã Hải Bối,Huyện Đông Anh,Thành phố Hà Nội,00508,017,01,"Xã Hải Bối, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Hải Bối,267,Xã Hải Bối,MAPPED_DIVIDED,divided,FALSE,Xã Hải Bối,Huyện Đông Anh,Thành phố Hà Nội,00508,017,01,"Xã Hải Bối, Huyện Đông Anh, Thành phố Hà Nội",Xã Thiên Lộc,Thành phố Hà Nội,00493,01,"Xã Thiên Lộc, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Kim Chung,268,Xã Kim Chung,MAPPED_DIVIDED,divided,TRUE,Xã Kim Chung,Huyện Đông Anh,Thành phố Hà Nội,00493,017,01,"Xã Kim Chung, Huyện Đông Anh, Thành phố Hà Nội",Xã Thiên Lộc,Thành phố Hà Nội,00493,01,"Xã Thiên Lộc, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Kim Chung,268,Xã Kim Chung,MAPPED_DIVIDED,divided,FALSE,Xã Kim Chung,Huyện Đông Anh,Thành phố Hà Nội,00493,017,01,"Xã Kim Chung, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Kim Nỗ,269,Xã Kim Nỗ,MAPPED_DIVIDED,divided,TRUE,Xã Kim Nỗ,Huyện Đông Anh,Thành phố Hà Nội,00490,017,01,"Xã Kim Nỗ, Huyện Đông Anh, Thành phố Hà Nội",Xã Thiên Lộc,Thành phố Hà Nội,00493,01,"Xã Thiên Lộc, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Kim Nỗ,269,Xã Kim Nỗ,MAPPED_DIVIDED,divided,FALSE,Xã Kim Nỗ,Huyện Đông Anh,Thành phố Hà Nội,00490,017,01,"Xã Kim Nỗ, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hà,270,Xã Liên Hà,MAPPED_DIVIDED,divided,TRUE,Xã Liên Hà,Huyện Đông Anh,Thành phố Hà Nội,00484,017,01,"Xã Liên Hà, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Liên Hà,270,Xã Liên Hà,MAPPED_DIVIDED,divided,FALSE,Xã Liên Hà,Huyện Đông Anh,Thành phố Hà Nội,00484,017,01,"Xã Liên Hà, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Mai Lâm,271,Xã Mai Lâm,MAPPED,merged,TRUE,Xã Mai Lâm,Huyện Đông Anh,Thành phố Hà Nội,00520,017,01,"Xã Mai Lâm, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",
Xã Nam Hồng,272,Xã Nam Hồng,MAPPED,merged,TRUE,Xã Nam Hồng,Huyện Đông Anh,Thành phố Hà Nội,00469,017,01,"Xã Nam Hồng, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",
Xã Nguyên Khê,273,Xã Nguyên Khê,MAPPED_DIVIDED,divided,TRUE,Xã Nguyên Khê,Huyện Đông Anh,Thành phố Hà Nội,00466,017,01,"Xã Nguyên Khê, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Nguyên Khê,273,Xã Nguyên Khê,MAPPED_DIVIDED,divided,FALSE,Xã Nguyên Khê,Huyện Đông Anh,Thành phố Hà Nội,00466,017,01,"Xã Nguyên Khê, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Tàm Xá,274,Xã Tàm Xá,MAPPED_DIVIDED,divided,TRUE,Xã Tàm Xá,Huyện Đông Anh,Thành phố Hà Nội,00517,017,01,"Xã Tàm Xá, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Tàm Xá,274,Xã Tàm Xá,MAPPED_DIVIDED,divided,FALSE,Xã Tàm Xá,Huyện Đông Anh,Thành phố Hà Nội,00517,017,01,"Xã Tàm Xá, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Thụy Lâm,275,Xã Thụy Lâm,MAPPED,merged,TRUE,Xã Thụy Lâm,Huyện Đông Anh,Thành phố Hà Nội,00460,017,01,"Xã Thụy Lâm, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",
Xã Tiên Dương,276,Xã Tiên Dương,MAPPED_DIVIDED,divided,TRUE,Xã Tiên Dương,Huyện Đông Anh,Thành phố Hà Nội,00472,017,01,"Xã Tiên Dương, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Tiên Dương,276,Xã Tiên Dương,MAPPED_DIVIDED,divided,FALSE,Xã Tiên Dương,Huyện Đông Anh,Thành phố Hà Nội,00472,017,01,"Xã Tiên Dương, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Uy Nỗ,277,Xã Uy Nỗ,MAPPED_DIVIDED,divided,TRUE,Xã Uy Nỗ,Huyện Đông Anh,Thành phố Hà Nội,00478,017,01,"Xã Uy Nỗ, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Uy Nỗ,277,Xã Uy Nỗ,MAPPED_DIVIDED,divided,FALSE,Xã Uy Nỗ,Huyện Đông Anh,Thành phố Hà Nội,00478,017,01,"Xã Uy Nỗ, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vân Hà,278,Xã Vân Hà,MAPPED,merged,TRUE,Xã Vân Hà,Huyện Đông Anh,Thành phố Hà Nội,00475,017,01,"Xã Vân Hà, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",
Xã Vân Nội,279,Xã Vân Nội,MAPPED,merged,TRUE,Xã Vân Nội,Huyện Đông Anh,Thành phố Hà Nội,00481,017,01,"Xã Vân Nội, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",
Xã Việt Hùng,280,Xã Việt Hùng,MAPPED_DIVIDED,divided,TRUE,Xã Việt Hùng,Huyện Đông Anh,Thành phố Hà Nội,00487,017,01,"Xã Việt Hùng, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Việt Hùng,280,Xã Việt Hùng,MAPPED_DIVIDED,divided,FALSE,Xã Việt Hùng,Huyện Đông Anh,Thành phố Hà Nội,00487,017,01,"Xã Việt Hùng, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vĩnh Ngọc,281,Xã Vĩnh Ngọc,MAPPED_DIVIDED,divided,TRUE,Xã Vĩnh Ngọc,Huyện Đông Anh,Thành phố Hà Nội,00502,017,01,"Xã Vĩnh Ngọc, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
